0 0.208525950774 0
100 0.301755411332 0.0327660082435
200 0.178181279849 0.0310095713507
300 0.309095697068 0.028989892099
400 0.244522688569 0.0231935068695
500 0.229659982048 0.0194898708448
600 0.260792556833 0.0168691443893
700 0.240506211212 0.0147724394836
800 0.310906010021 0.0146836669861
900 0.299746516002 0.0139072032602
1000 0.235234539647 0.0127780645641
1100 0.286142355334 0.0119628899826
1200 0.253810992872 0.0110451888147
1300 0.262943815613 0.0102646594329
1400 0.232065044925 0.00971949330997
1500 0.308748377247 0.00960455741474
1600 0.264687390905 0.00904577363127
1700 0.234741105326 0.00864468576922
1800 0.259342659152 0.0081901417903
1900 0.213726685898 0.00808886064239
2000 0.234263627781 0.00776766722863
2100 0.237098508613 0.00745507849588
2200 0.235185619582 0.00717488689513
2300 0.262508256867 0.00688698445563
2400 0.281635968415 0.00669878276776
2500 0.26225007998 0.00644786994937
2600 0.281897051877 0.00628246300294
2700 0.266462790858 0.00606955201953
2800 0.274039046755 0.00589031085361
2900 0.255905068432 0.005694011143
3000 0.233073197578 0.00556165388069
3100 0.228158748468 0.0054567585617
3200 0.301250981294 0.00545170190699
3300 0.203771506144 0.00552454590664
3400 0.23583410435 0.00539324930351
3500 0.244193705402 0.00525045025643
3600 0.294023505674 0.00521037108528
3700 0.244699700007 0.00508010775921
3800 0.252064869609 0.00495025322848
3900 0.221833025194 0.00489685354772
4000 0.258380289999 0.00477873223299
4100 0.256088803901 0.0046652609967
4200 0.256023774116 0.00455703714366
4300 0.224693385301 0.00450371336499
4400 0.244707944465 0.00440760809488
4500 0.242777460898 0.00431745787494
4600 0.237245412536 0.00423851224144
4700 0.245225779902 0.00415289953837
4800 0.263315410836 0.00407403659445
4900 0.236158916281 0.00400599605595
5000 0.260124834344 0.00393039064923
5100 0.225941600874 0.00388898033323
5200 0.273559735395 0.00383612762273
5300 0.218888004714 0.00381752602126
5400 0.233323394378 0.00376299049821
5500 0.238457716565 0.00370287104887
5600 0.281907230461 0.00367494754685
5700 0.222581431608 0.00364723090563
5800 0.230340747431 0.00360289439677
5900 0.261578921281 0.00354731732116
6000 0.19477521923 0.00362087753796
6100 0.303642284247 0.00365528610567
6200 0.250251308728 0.00359727274797
6300 0.266183290272 0.00354893082472
6400 0.272630498937 0.00350929504951
6500 0.24991501682 0.00345618315377
6600 0.315413090305 0.00352011572083
6700 0.242245134573 0.00347139374883
6800 0.281010312756 0.00344490399551
6900 0.338429011887 0.00357731101514
7000 0.269317290875 0.00353351455463
7100 0.25418439437 0.00348444263817
7200 0.270293936029 0.00344371710702
7300 0.191974310467 0.0035102064986
7400 0.254765956779 0.0034634729405
7500 0.288536950203 0.00344674660698
7600 0.213064654356 0.00344481437892
7700 0.295854570341 0.00344034573647
7800 0.28593213579 0.00341937081877
7900 0.26353708668 0.00337865725047
8000 0.314451222399 0.00340870608057
