-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 8.19672e-06 7.98918e-06
-2.7375 0 0
-2.7125 8.19672e-06 7.98918e-06
-2.6875 0 0
-2.6625 8.19672e-06 7.98918e-06
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 8.19672e-06 7.98918e-06
-2.5375 2.45902e-05 1.30891e-05
-2.5125 1.63934e-05 1.09971e-05
-2.4875 4.91803e-05 2.86299e-05
-2.4625 4.91803e-05 2.34718e-05
-2.4375 5.7377e-05 2.09778e-05
-2.4125 7.37705e-05 3.56816e-05
-2.3875 0.000172131 3.56816e-05
-2.3625 0.000139344 3.71575e-05
-2.3375 0.000229508 4.69437e-05
-2.3125 0.000303279 3.89236e-05
-2.2875 0.000459016 6.19924e-05
-2.2625 0.00052459 6.41233e-05
-2.2375 0.000704918 7.61016e-05
-2.2125 0.000909836 0.000128286
-2.1875 0.00120492 0.0001019
-2.1625 0.00142623 0.000156426
-2.1375 0.00184426 0.000122609
-2.1125 0.00218852 0.000159478
-2.0875 0.00288525 0.000210386
-2.0625 0.00370492 0.000243816
-2.0375 0.0042623 0.000196379
